cntry_name,continent,tiff_file,mask_file
Kazakhstan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81670272019265LGN00_20_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81670272019265LGN00_20_15_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80280402019235LGN00_16_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80280402019235LGN00_16_19_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660392019018LGN00_15_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660392019018LGN00_15_18_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580192019234LGN00_9_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580192019234LGN00_9_10_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81210332019023LGN00_12_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81210332019023LGN00_12_12_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580132019186LGN01_24_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580132019186LGN01_24_16_mask.tiff
Argentina,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82300862019338LGN00_23_1_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82300862019338LGN00_23_1_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81930382019207LGN00_14_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81930382019207LGN00_14_16_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80320372019247LGN00_29_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80320372019247LGN00_29_23_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640412019004LGN00_24_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640412019004LGN00_24_17_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600132019200LGN00_15_27_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600132019200LGN00_15_27_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81670242019233LGN00_12_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81670242019233LGN00_12_22_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81960412019196LGN00_3_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81960412019196LGN00_3_9_mask.tiff
Syria,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81710352019197LGN00_24_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81710352019197LGN00_24_3_mask.tiff
Argentina,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82310872019185LGN01_4_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82310872019185LGN01_4_20_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80370322019218LGN00_15_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80370322019218LGN00_15_19_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80320372019007LGN00_23_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80320372019007LGN00_23_18_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580472019090LGN00_6_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580472019090LGN00_6_8_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81450282019223LGN00_25_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81450282019223LGN00_25_20_mask.tiff
Syria,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81700342019190LGN00_22_0_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81700342019190LGN00_22_0_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610172019207LGN00_12_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610172019207LGN00_12_10_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910402019001LGN00_17_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910402019001LGN00_17_23_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80300382019233LGN00_25_5_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80300382019233LGN00_25_5_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81820402019002LGN00_27_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81820402019002LGN00_27_15_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81700452019062LGN00_18_16_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81700452019062LGN00_18_16_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81830402019201LGN00_12_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81830402019201LGN00_12_15_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81880392019268LGN00_26_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81880392019268LGN00_26_9_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580472019026LGN00_7_8_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580472019026LGN00_7_8_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600172019024LGN00_18_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600172019024LGN00_18_22_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81830402019361LGN00_25_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81830402019361LGN00_25_20_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81890372019339LGN00_19_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81890372019339LGN00_19_10_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81720252019252LGN00_24_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81720252019252LGN00_24_22_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81620432019230LGN00_21_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81620432019230LGN00_21_22_mask.tiff
United States,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80310382019192LGN00_12_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80310382019192LGN00_12_12_mask.tiff
Kuwait,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650402019251LGN00_14_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650402019251LGN00_14_4_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650492019267LGN00_16_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650492019267LGN00_16_19_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600422019232LGN00_17_10_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600422019232LGN00_17_10_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81660392019242LGN00_17_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81660392019242LGN00_17_19_mask.tiff
Yemen,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81630492019077LGN00_18_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81630492019077LGN00_18_6_mask.tiff
Angola,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81830652019345LGN00_23_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81830652019345LGN00_23_6_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650392019235LGN00_6_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650392019235LGN00_6_26_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580332019234LGN00_8_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580332019234LGN00_8_22_mask.tiff
Kuwait,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650392019363LGN00_21_1_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650392019363LGN00_21_1_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81750402019225LGN00_13_15_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81750402019225LGN00_13_15_mask.tiff
China,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81440322019184LGN00_7_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81440322019184LGN00_7_6_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640432019004LGN00_10_17_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640432019004LGN00_10_17_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640422019020LGN00_27_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640422019020LGN00_27_13_mask.tiff
Sudan,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81760522019024LGN00_18_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81760522019024LGN00_18_25_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610432019207LGN00_10_13_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610432019207LGN00_10_13_mask.tiff
Argentina,South America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82310862019073LGN00_18_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82310862019073LGN00_18_11_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900372019346LGN00_4_26_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900372019346LGN00_4_26_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580132019234LGN00_12_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580132019234LGN00_12_25_mask.tiff
United Arab Emirates,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81610442019335LGN00_8_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81610442019335LGN00_8_14_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81880412019268LGN00_25_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81880412019268LGN00_25_11_mask.tiff
Tunisia,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81910362019065LGN00_15_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81910362019065LGN00_15_22_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81570342019227LGN00_21_4_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81570342019227LGN00_21_4_mask.tiff
United Kingdom,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82050232019083LGN00_9_28_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82050232019083LGN00_9_28_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580142019234LGN00_20_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580142019234LGN00_20_25_mask.tiff
Turkmenistan,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640332019228LGN00_6_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640332019228LGN00_6_12_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690242019023LGN00_4_18_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690242019023LGN00_4_18_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81600172019024LGN00_28_19_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81600172019024LGN00_28_19_mask.tiff
Saudi Arabia,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81640412019356LGN00_19_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81640412019356LGN00_19_6_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81670382019249LGN00_20_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81670382019249LGN00_20_11_mask.tiff
Oman,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81590452019001LGN00_19_23_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81590452019001LGN00_19_23_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81790392019365LGN00_8_12_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81790392019365LGN00_8_12_mask.tiff
Iraq,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81690352019199LGN00_22_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81690352019199LGN00_22_14_mask.tiff
Nigeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81880562019364LGN00_19_1_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81880562019364LGN00_19_1_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81580152019026LGN00_13_21_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81580152019026LGN00_13_21_mask.tiff
Canada,North America,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC80480212019263LGN00_16_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC80480212019263LGN00_16_25_mask.tiff
Sudan,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81750522019065LGN00_22_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81750522019065LGN00_22_6_mask.tiff
Equatorial Guinea,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81870572019005LGN00_21_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81870572019005LGN00_21_2_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81800392019260LGN00_10_22_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81800392019260LGN00_10_22_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81520202019224LGN00_11_11_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81520202019224LGN00_11_11_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81750412019353LGN01_8_25_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81750412019353LGN01_8_25_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81530132019183LGN00_11_6_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81530132019183LGN00_11_6_mask.tiff
Algeria,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81950382019349LGN01_7_27_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81950382019349LGN01_7_27_mask.tiff
Libya,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81900402019202LGN00_15_14_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81900402019202LGN00_15_14_mask.tiff
Russian Federation,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81560182019364LGN00_16_2_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81560182019364LGN00_16_2_mask.tiff
United Kingdom,Europe,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC82020202019254LGN00_17_9_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC82020202019254LGN00_17_9_mask.tiff
Iran,Asia,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81650392019363LGN00_27_20_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81650392019363LGN00_27_20_mask.tiff
Egypt,Africa,/home/mary-camila/Downloads/flaresat-full/dataset/flare_patches/fire_LC81780392019358LGN00_21_3_patch.tiff,/home/mary-camila/Downloads/flaresat-full/dataset/flare_mask_patches/fire_LC81780392019358LGN00_21_3_mask.tiff
